ProductID,ProductName,Category,Brand,CostPrice,UnitPrice,LaunchDate
958,Product_958,Fashion,Adidas,5689,8586,28-09-2021
959,Product_959,Electronics,Lenovo,3469,3897,09-09-2022
960,Product_960,Beauty,Lakme,19716,22654,27-05-2021
961,Product_961,Fashion,Nike,15818,17970,28-11-2021
962,Product_962,Electronics,OnePlus,11231,15688,29-04-2021
963,Product_963,Electronics,OnePlus,19959,23751,14-07-2020
964,Product_964,Beauty,Dove,4390,5290,04-05-2020
965,Product_965,Electronics,Dell,10565,11297,18-09-2020
966,Product_966,Electronics,OnePlus,14780,15428,09-09-2021
967,Product_967,Beauty,Lakme,3636,4293,19-02-2023
968,Product_968,Electronics,Sony,12799,16289,15-07-2020
969,Product_969,Beauty,Maybelline,19946,20232,17-07-2022
970,Product_970,Beauty,Nivea,14328,15357,26-11-2021
971,Product_971,Electronics,Dell,17248,20136,18-04-2023
972,Product_972,Fashion,Nike,3664,3964,03-05-2023
973,Product_973,Electronics,HP,6644,11539,15-09-2020
974,Product_974,Home,Prestige,14095,18238,24-01-2024
975,Product_975,Beauty,Maybelline,8267,9594,31-03-2020
976,Product_976,Electronics,Samsung,10512,15500,11-06-2022
977,Product_977,Home,Prestige,19425,24058,25-10-2020
978,Product_978,Fashion,Levis,10414,13423,19-08-2021
979,Product_979,Home,Ikea,17263,18647,27-04-2020
980,Product_980,Fashion,Zara,18632,19279,14-05-2022
981,Product_981,Home,Philips,6865,8713,20-05-2020
982,Product_982,Home,Philips,15888,19916,13-05-2023
983,Product_983,Home,Whirlpool,18849,21798,15-06-2023
984,Product_984,Home,LG,11068,12597,02-08-2020
985,Product_985,Beauty,Lakme,16550,18547,08-01-2020
986,Product_986,Fashion,H&M,7845,11866,01-07-2023
987,Product_987,Fashion,Adidas,16053,18968,08-02-2022
988,Product_988,Fashion,Levis,6337,6592,13-01-2022
989,Product_989,Electronics,Apple,12027,12472,10-02-2023
990,Product_990,Electronics,Samsung,9821,13628,02-02-2021
991,Product_991,Home,Ikea,1272,3103,09-02-2021
992,Product_992,Home,Philips,7474,9820,12-01-2024
993,Product_993,Fashion,Puma,18470,20684,31-12-2020
994,Product_994,Fashion,Nike,6069,8413,26-07-2020
995,Product_995,Electronics,OnePlus,4797,8101,03-09-2023
996,Product_996,Electronics,Sony,7189,9888,23-07-2022
997,Product_997,Fashion,Puma,12501,14104,15-12-2022
998,Product_998,Beauty,Lakme,4182,5565,24-09-2020
999,Product_999,Fashion,Adidas,17750,21048,23-11-2023
1000,Product_1000,Home,Prestige,19946,23664,26-07-2023
1001,Product_1001,Fashion,Nike,19545,21294,01-01-2023
1002,Product_1002,Home,Philips,11037,13261,19-04-2020
1003,Product_1003,Home,Philips,16954,21938,28-09-2022
1004,Product_1004,Fashion,H&M,2967,7022,20-09-2023
1005,Product_1005,Electronics,Samsung,16966,20345,14-08-2023
1006,Product_1006,Home,LG,17303,21306,01-01-2021
1007,Product_1007,Home,Prestige,17518,21677,05-01-2024
1008,Product_1008,Beauty,Nivea,9092,14053,01-04-2022
1009,Product_1009,Electronics,Samsung,7493,9355,14-07-2022
1010,Product_1010,Fashion,Levis,7462,10168,20-05-2022
1011,Product_1011,Beauty,Dove,5451,8715,05-06-2021
1012,Product_1012,Electronics,Samsung,3053,5670,29-06-2022
1013,Product_1013,Home,Philips,19435,19972,10-08-2022
1014,Product_1014,Home,LG,15083,19113,04-06-2022
1015,Product_1015,Beauty,Loreal,16603,19400,13-07-2021
1016,Product_1016,Beauty,Lakme,6184,10002,23-04-2021
1017,Product_1017,Home,Ikea,12066,12941,26-08-2021
1018,Product_1018,Electronics,OnePlus,9357,11422,20-07-2020
1019,Product_1019,Electronics,Apple,12104,12617,23-01-2023
1020,Product_1020,Fashion,Puma,6743,9640,27-05-2021
1021,Product_1021,Home,Prestige,6546,7875,06-01-2024
1022,Product_1022,Home,Ikea,10113,12621,10-12-2021
1023,Product_1023,Beauty,Nivea,19303,19600,24-08-2022
1024,Product_1024,Fashion,Levis,7757,9815,21-01-2024
1025,Product_1025,Fashion,Levis,7958,12383,17-04-2023
1026,Product_1026,Beauty,Nivea,11462,12365,03-10-2021
1027,Product_1027,Fashion,Levis,13986,15902,17-06-2022
1028,Product_1028,Beauty,Dove,1286,4555,11-10-2020
1029,Product_1029,Fashion,Puma,617,4911,11-09-2023
1030,Product_1030,Home,Prestige,7688,11321,21-05-2022
1031,Product_1031,Beauty,Dove,10118,12989,17-04-2023
1032,Product_1032,Electronics,HP,1355,2694,10-11-2020
1033,Product_1033,Home,Whirlpool,19104,22506,19-02-2022
1034,Product_1034,Fashion,Levis,2387,6965,02-03-2022
1035,Product_1035,Fashion,Levis,3859,6752,12-03-2023
1036,Product_1036,Beauty,Loreal,3355,4959,01-08-2020
1037,Product_1037,Fashion,Nike,16310,16729,17-01-2021
1038,Product_1038,Fashion,Nike,12944,15469,25-02-2021
1039,Product_1039,Fashion,Puma,17483,18256,20-07-2022
1040,Product_1040,Electronics,Sony,17291,17581,17-12-2020
1041,Product_1041,Home,LG,13115,14601,14-08-2020
1042,Product_1042,Fashion,Zara,14010,18127,20-05-2020
1043,Product_1043,Beauty,Maybelline,4557,6441,26-09-2021
1044,Product_1044,Beauty,Nivea,5502,10413,27-09-2021
1045,Product_1045,Fashion,Zara,15339,17795,17-02-2021
1046,Product_1046,Electronics,Samsung,14905,15629,28-03-2022
1047,Product_1047,Fashion,Zara,11077,15940,02-10-2022
1048,Product_1048,Beauty,Nivea,19178,19698,05-07-2020
1049,Product_1049,Home,LG,11663,14299,11-03-2022
1050,Product_1050,Fashion,Levis,8463,10134,19-06-2023
1051,Product_1051,Beauty,Nivea,12904,14606,01-12-2023
1052,Product_1052,Electronics,Dell,1730,3893,19-11-2020
1053,Product_1053,Home,Whirlpool,9864,10610,30-11-2023
1054,Product_1054,Fashion,Levis,13776,18504,05-09-2020
1055,Product_1055,Home,Ikea,3747,8079,29-10-2021
1056,Product_1056,Beauty,Nivea,5701,7971,28-02-2021
1057,Product_1057,Electronics,Dell,1175,1974,01-08-2023
1058,Product_1058,Beauty,Nivea,11560,15031,02-02-2021
1059,Product_1059,Beauty,Lakme,651,2903,22-08-2020
1060,Product_1060,Fashion,Puma,15512,19683,02-08-2022
1061,Product_1061,Electronics,Apple,18270,20454,01-01-2024
1062,Product_1062,Beauty,Maybelline,15726,18212,26-11-2020
1063,Product_1063,Fashion,Nike,3593,5244,25-08-2021
1064,Product_1064,Electronics,HP,13107,14686,07-06-2020
1065,Product_1065,Electronics,Lenovo,9253,10710,21-06-2022
1066,Product_1066,Home,Philips,7399,7881,14-10-2023
1067,Product_1067,Fashion,Levis,1864,6347,05-08-2023
1068,Product_1068,Electronics,Dell,10403,14240,17-04-2020
1069,Product_1069,Electronics,Apple,12666,14518,26-05-2021
1070,Product_1070,Home,Philips,6853,7801,02-02-2020
1071,Product_1071,Beauty,Lakme,777,3738,28-01-2021
1072,Product_1072,Electronics,Samsung,3465,5040,22-01-2024
1073,Product_1073,Fashion,Nike,13921,18319,08-08-2020
1074,Product_1074,Home,Prestige,18717,20469,03-07-2023
1075,Product_1075,Fashion,Zara,13245,16950,04-09-2020
1076,Product_1076,Fashion,Adidas,3769,6890,24-10-2021
1077,Product_1077,Fashion,Nike,13477,16267,25-01-2020
1078,Product_1078,Beauty,Maybelline,15333,17336,15-05-2020
1079,Product_1079,Home,Whirlpool,12390,12949,17-05-2020
1080,Product_1080,Fashion,Levis,10180,14472,27-07-2020
1081,Product_1081,Fashion,Puma,3404,6261,16-07-2023
1082,Product_1082,Beauty,Maybelline,11180,12816,25-07-2023
1083,Product_1083,Home,LG,2512,5457,06-02-2020
1084,Product_1084,Beauty,Nivea,17045,19149,28-10-2022
1085,Product_1085,Electronics,Samsung,995,2211,24-09-2021
1086,Product_1086,Fashion,H&M,14341,16536,23-06-2023
1087,Product_1087,Electronics,Apple,4807,8075,18-10-2022
1088,Product_1088,Home,Philips,5269,8547,22-02-2021
1089,Product_1089,Electronics,Samsung,19897,23732,04-11-2021
1090,Product_1090,Fashion,Puma,10705,11229,02-12-2022
1091,Product_1091,Beauty,Loreal,1076,3152,09-02-2024
1092,Product_1092,Home,Prestige,8238,10124,09-01-2023
1093,Product_1093,Electronics,Lenovo,8437,10459,30-05-2023
1094,Product_1094,Beauty,Dove,10839,12542,24-06-2022
1095,Product_1095,Electronics,Apple,16410,17183,29-01-2021
1096,Product_1096,Electronics,Lenovo,4937,6809,14-09-2020
1097,Product_1097,Electronics,Samsung,19719,24415,22-02-2021
1098,Product_1098,Fashion,Zara,2861,6552,24-01-2024
1099,Product_1099,Beauty,Loreal,5679,7497,16-05-2021
1100,Product_1100,Beauty,Maybelline,8458,11141,07-08-2021
1101,Product_1101,Beauty,Maybelline,9208,13349,12-06-2020
1102,Product_1102,Home,LG,12677,14251,22-08-2022
1103,Product_1103,Beauty,Nivea,16857,20607,15-11-2020
1104,Product_1104,Beauty,Lakme,12798,16499,19-06-2020
1105,Product_1105,Home,Whirlpool,17902,19353,06-02-2023
1106,Product_1106,Fashion,Puma,12766,16764,18-09-2021
1107,Product_1107,Beauty,Loreal,12592,17397,26-05-2023
1108,Product_1108,Beauty,Lakme,11219,12538,04-01-2024
1109,Product_1109,Beauty,Maybelline,5370,7123,09-01-2020
1110,Product_1110,Electronics,OnePlus,16706,19971,03-10-2022
1111,Product_1111,Beauty,Nivea,13231,16487,25-02-2022
1112,Product_1112,Beauty,Loreal,19577,20360,17-04-2022
1113,Product_1113,Electronics,Apple,12909,17742,28-11-2020
1114,Product_1114,Fashion,Levis,8664,11719,09-11-2022
1115,Product_1115,Beauty,Loreal,2190,5546,18-05-2022
1116,Product_1116,Fashion,Adidas,15954,16436,10-01-2022
1117,Product_1117,Electronics,Lenovo,5145,7485,24-05-2023
1118,Product_1118,Beauty,Maybelline,8632,10858,18-05-2023
1119,Product_1119,Fashion,Nike,4125,5081,12-08-2023
1120,Product_1120,Beauty,Nivea,19507,20365,27-11-2022
1121,Product_1121,Fashion,Levis,5733,9429,01-06-2021
1122,Product_1122,Home,Whirlpool,17771,21106,15-04-2023
1123,Product_1123,Home,LG,3212,4307,26-07-2023
1124,Product_1124,Home,Philips,9115,11031,26-03-2022
1125,Product_1125,Home,Ikea,5818,10046,04-01-2020
1126,Product_1126,Electronics,Apple,13991,18491,03-05-2022
1127,Product_1127,Home,LG,5891,7536,06-02-2022
1128,Product_1128,Fashion,H&M,4701,6523,23-09-2022
1129,Product_1129,Fashion,Zara,3912,7803,07-03-2023
1130,Product_1130,Fashion,Adidas,6884,7567,09-01-2021
1131,Product_1131,Fashion,Puma,13695,17505,07-07-2023
1132,Product_1132,Electronics,OnePlus,5743,6596,23-08-2021
1133,Product_1133,Electronics,Dell,4385,6852,11-05-2020
1134,Product_1134,Home,Ikea,19490,21613,05-09-2022
1135,Product_1135,Beauty,Lakme,611,1311,28-06-2021
1136,Product_1136,Electronics,Lenovo,19385,19927,17-07-2020
1137,Product_1137,Fashion,Zara,537,3814,19-05-2023
1138,Product_1138,Home,LG,15806,18766,22-05-2023
1139,Product_1139,Beauty,Loreal,12449,15459,07-10-2021
1140,Product_1140,Fashion,Puma,13357,16657,04-06-2023
1141,Product_1141,Electronics,Sony,11121,12141,07-01-2020
1142,Product_1142,Beauty,Nivea,4850,5260,17-05-2023
1143,Product_1143,Electronics,OnePlus,17687,20176,03-12-2023
1144,Product_1144,Fashion,Puma,15108,19200,20-11-2022
1145,Product_1145,Beauty,Maybelline,402,3241,04-02-2020
1146,Product_1146,Home,Ikea,10966,14805,23-04-2021
1147,Product_1147,Beauty,Nivea,2966,6019,26-05-2022
1148,Product_1148,Beauty,Lakme,12911,15518,28-05-2023
1149,Product_1149,Fashion,H&M,4991,9451,17-03-2023
1150,Product_1150,Electronics,Samsung,16616,17529,09-09-2021
1151,Product_1151,Beauty,Maybelline,14923,16070,14-09-2022
1152,Product_1152,Fashion,Adidas,7235,8831,13-09-2023
1153,Product_1153,Electronics,Apple,14550,14989,24-11-2020
1154,Product_1154,Home,LG,9486,11491,12-01-2024
1155,Product_1155,Home,LG,4333,5645,30-12-2022
1156,Product_1156,Beauty,Lakme,11205,13238,25-03-2023
1157,Product_1157,Electronics,Lenovo,11546,14834,09-01-2024
1158,Product_1158,Beauty,Dove,14618,16729,02-04-2021
1159,Product_1159,Home,Ikea,9834,10752,16-08-2020
1160,Product_1160,Electronics,Sony,19705,21446,25-08-2020
1161,Product_1161,Home,Philips,10568,13882,27-03-2023
1162,Product_1162,Electronics,Sony,2327,6914,23-01-2021
1163,Product_1163,Beauty,Nivea,10774,13964,23-10-2023
1164,Product_1164,Fashion,Zara,19658,21677,06-08-2020
1165,Product_1165,Beauty,Lakme,17938,21911,09-10-2021
1166,Product_1166,Fashion,Puma,7473,11767,24-10-2023
1167,Product_1167,Beauty,Maybelline,9586,10980,24-09-2023
1168,Product_1168,Electronics,HP,10790,13520,25-10-2022
1169,Product_1169,Electronics,Sony,19107,23225,16-07-2023
1170,Product_1170,Fashion,Levis,9851,13136,30-04-2020
1171,Product_1171,Home,Philips,7201,9244,05-12-2023
1172,Product_1172,Electronics,OnePlus,6166,10359,29-01-2024
1173,Product_1173,Beauty,Loreal,5516,5892,27-01-2023
1174,Product_1174,Beauty,Loreal,14142,18220,14-12-2021
1175,Product_1175,Beauty,Nivea,2653,7177,28-01-2024
1176,Product_1176,Home,Prestige,6692,11381,17-03-2022
1177,Product_1177,Electronics,Samsung,10897,15851,20-04-2020
1178,Product_1178,Home,LG,5663,10591,08-10-2020
1179,Product_1179,Beauty,Nivea,9838,11224,05-03-2021
1180,Product_1180,Fashion,H&M,6711,6985,11-01-2022
1181,Product_1181,Electronics,Lenovo,5136,8420,24-05-2022
1182,Product_1182,Fashion,Nike,3447,6559,28-08-2022
1183,Product_1183,Fashion,Nike,4145,8567,24-08-2023
1184,Product_1184,Home,Whirlpool,14515,15932,08-07-2023
1185,Product_1185,Beauty,Maybelline,1413,2586,08-05-2021
1186,Product_1186,Beauty,Nivea,10218,11831,29-08-2023
1187,Product_1187,Beauty,Lakme,15493,18823,17-07-2021
1188,Product_1188,Beauty,Loreal,680,1863,26-08-2020
1189,Product_1189,Electronics,Apple,16330,20705,05-04-2021
1190,Product_1190,Electronics,HP,19075,23965,09-09-2022
1191,Product_1191,Home,Ikea,19727,21410,25-02-2022
1192,Product_1192,Beauty,Nivea,10076,14957,13-09-2020
1193,Product_1193,Electronics,Sony,2380,6983,13-01-2021
1194,Product_1194,Beauty,Lakme,13203,17958,03-01-2023
1195,Product_1195,Beauty,Lakme,17303,22293,08-01-2023
1196,Product_1196,Electronics,OnePlus,7098,8259,05-01-2021
1197,Product_1197,Fashion,Nike,18477,22340,05-10-2021
1198,Product_1198,Electronics,Apple,4521,9432,26-02-2021
1199,Product_1199,Fashion,Nike,18731,21034,12-03-2020
1200,Product_1200,Electronics,Apple,16885,19530,14-01-2022
1201,Product_1201,Fashion,Levis,302,2536,07-09-2021
1202,Product_1202,Electronics,HP,9914,14489,30-06-2022
1203,Product_1203,Fashion,Zara,16370,19133,06-12-2022
1204,Product_1204,Home,Whirlpool,17936,22318,05-03-2021
1205,Product_1205,Electronics,Lenovo,1765,3907,16-03-2020
1206,Product_1206,Fashion,Adidas,10120,12083,01-10-2020
1207,Product_1207,Fashion,Zara,12065,14537,20-09-2020
1208,Product_1208,Beauty,Lakme,18317,20605,17-06-2021
1209,Product_1209,Beauty,Maybelline,13409,17345,19-06-2020
1210,Product_1210,Home,LG,4993,9583,21-02-2021
1211,Product_1211,Electronics,Lenovo,9127,10905,03-01-2024
1212,Product_1212,Home,Whirlpool,17058,18601,09-05-2022
1213,Product_1213,Fashion,Puma,14509,17813,23-02-2020
1214,Product_1214,Fashion,Nike,9151,10371,24-12-2022
1215,Product_1215,Electronics,Lenovo,18268,21800,15-05-2020
1216,Product_1216,Home,Ikea,12188,15120,13-07-2021
1217,Product_1217,Fashion,Adidas,9266,9546,19-07-2020
1218,Product_1218,Beauty,Maybelline,12707,13767,09-09-2020
1219,Product_1219,Fashion,Zara,10345,14555,14-07-2020
1220,Product_1220,Home,Whirlpool,9540,14258,09-07-2021
1221,Product_1221,Electronics,Apple,5895,8700,08-03-2022
1222,Product_1222,Fashion,Puma,17722,22441,02-05-2023
1223,Product_1223,Beauty,Nivea,19708,20953,14-06-2021
1224,Product_1224,Electronics,Lenovo,17128,18601,08-09-2023
1225,Product_1225,Fashion,Adidas,12712,17561,01-07-2021
1226,Product_1226,Electronics,Lenovo,12429,14669,20-10-2023
1227,Product_1227,Beauty,Nivea,6299,10094,25-12-2021
1228,Product_1228,Beauty,Dove,9698,12157,26-05-2022
1229,Product_1229,Fashion,Puma,3148,5851,12-04-2022
1230,Product_1230,Home,Ikea,2904,3732,03-02-2024
1231,Product_1231,Fashion,Nike,5710,10622,27-04-2020
1232,Product_1232,Electronics,Lenovo,9666,14405,06-10-2022
1233,Product_1233,Electronics,Dell,16968,18285,09-09-2022
1234,Product_1234,Beauty,Dove,17745,18966,10-04-2022
1235,Product_1235,Electronics,HP,6531,6790,02-01-2024
1236,Product_1236,Beauty,Dove,11606,13806,16-09-2023
1237,Product_1237,Electronics,HP,15001,16581,13-10-2023
1238,Product_1238,Fashion,Adidas,2761,5967,30-09-2020
1239,Product_1239,Home,Ikea,14151,18410,15-02-2022
1240,Product_1240,Fashion,Puma,4010,6978,22-10-2023
1241,Product_1241,Fashion,Zara,4162,6738,04-09-2021
1242,Product_1242,Beauty,Loreal,8975,10920,05-01-2020
1243,Product_1243,Beauty,Maybelline,10288,14711,13-03-2020
1244,Product_1244,Beauty,Dove,16299,16970,29-12-2021
1245,Product_1245,Electronics,HP,15384,18275,03-09-2021
1246,Product_1246,Home,Ikea,468,3532,19-01-2024
1247,Product_1247,Fashion,Levis,11917,12189,26-07-2020
1248,Product_1248,Beauty,Nivea,6773,7667,19-12-2022
1249,Product_1249,Fashion,Levis,4358,8550,15-01-2020
1250,Product_1250,Fashion,H&M,8496,10548,21-08-2022
1251,Product_1251,Beauty,Loreal,10106,13291,27-05-2022
1252,Product_1252,Fashion,Zara,9130,10220,17-06-2022
1253,Product_1253,Beauty,Maybelline,4883,7980,07-06-2022
1254,Product_1254,Electronics,Sony,6803,7909,23-01-2021
1255,Product_1255,Home,Ikea,4680,8112,12-05-2022
1256,Product_1256,Home,Ikea,5553,7383,08-09-2022
1257,Product_1257,Home,Ikea,14098,18304,31-01-2023
1258,Product_1258,Beauty,Maybelline,10945,14420,24-10-2022
1259,Product_1259,Beauty,Maybelline,3895,4978,13-02-2020
1260,Product_1260,Fashion,Adidas,11576,15872,28-01-2020
1261,Product_1261,Fashion,Nike,11511,15230,07-05-2023
1262,Product_1262,Electronics,Dell,16034,18605,31-07-2021
1263,Product_1263,Beauty,Lakme,14355,16584,18-06-2023
1264,Product_1264,Fashion,H&M,17052,18782,25-05-2021
1265,Product_1265,Home,Ikea,8935,11161,26-09-2023
1266,Product_1266,Beauty,Maybelline,15828,16872,06-12-2023
1267,Product_1267,Fashion,Adidas,19672,21090,14-04-2021
1268,Product_1268,Electronics,Samsung,13449,13963,14-07-2021
1269,Product_1269,Fashion,Adidas,14269,14613,16-06-2023
1270,Product_1270,Fashion,Nike,1969,5284,14-04-2022
1271,Product_1271,Home,Philips,7567,10520,22-05-2022
1272,Product_1272,Beauty,Lakme,17007,20705,11-08-2023
1273,Product_1273,Electronics,Sony,3906,6311,14-01-2022
1274,Product_1274,Home,Prestige,13999,16222,17-10-2021
1275,Product_1275,Electronics,Samsung,1639,1843,16-04-2020
1276,Product_1276,Home,Philips,9649,13716,27-07-2021
1277,Product_1277,Electronics,Dell,6356,8622,03-10-2022
1278,Product_1278,Home,Prestige,10273,11386,17-07-2020
1279,Product_1279,Electronics,Lenovo,18380,19647,09-11-2021
1280,Product_1280,Home,Prestige,19597,24129,23-05-2023
1281,Product_1281,Home,Philips,9342,11262,11-04-2023
1282,Product_1282,Beauty,Lakme,3785,5053,13-07-2023
1283,Product_1283,Electronics,Apple,19520,21280,30-01-2021
1284,Product_1284,Beauty,Lakme,2753,7430,21-06-2023
1285,Product_1285,Home,Prestige,15838,17692,28-12-2022
1286,Product_1286,Fashion,Nike,4488,6258,06-05-2022
1287,Product_1287,Home,Whirlpool,11681,14879,07-07-2022
1288,Product_1288,Electronics,Dell,2518,6673,08-05-2022
1289,Product_1289,Electronics,Samsung,19933,22378,27-11-2023
1290,Product_1290,Fashion,Puma,1789,6627,04-05-2020
1291,Product_1291,Fashion,H&M,13325,17580,03-11-2023
1292,Product_1292,Electronics,Samsung,14644,19016,25-02-2022
1293,Product_1293,Beauty,Nivea,9196,11091,11-01-2021
1294,Product_1294,Electronics,Samsung,19039,21023,27-04-2023
1295,Product_1295,Electronics,OnePlus,17103,21033,28-10-2022
1296,Product_1296,Home,Prestige,7519,10146,21-12-2023
1297,Product_1297,Home,Whirlpool,4202,5803,03-04-2021
1298,Product_1298,Electronics,HP,8105,10695,21-03-2020
1299,Product_1299,Fashion,Puma,4657,7072,15-04-2020
1300,Product_1300,Fashion,Adidas,17817,18968,03-01-2020
1301,Product_1301,Home,Whirlpool,12395,15253,19-06-2020
1302,Product_1302,Home,Philips,13680,16295,26-10-2021
1303,Product_1303,Electronics,Lenovo,641,3753,25-03-2021
1304,Product_1304,Home,Philips,8688,9016,05-01-2023
1305,Product_1305,Electronics,Lenovo,12816,15124,06-07-2023
1306,Product_1306,Fashion,Levis,7529,10385,04-07-2021
1307,Product_1307,Fashion,Zara,13258,14733,02-07-2022
1308,Product_1308,Fashion,H&M,14518,17737,30-10-2020
1309,Product_1309,Beauty,Lakme,16551,18237,29-07-2022
1310,Product_1310,Fashion,Adidas,6488,11354,01-10-2022
1311,Product_1311,Fashion,H&M,9542,9914,27-09-2021
1312,Product_1312,Fashion,Adidas,13217,14955,22-05-2020
1313,Product_1313,Fashion,Nike,14272,16481,20-07-2022
1314,Product_1314,Beauty,Lakme,17561,18885,28-01-2024
1315,Product_1315,Electronics,HP,3567,6862,25-02-2022
1316,Product_1316,Electronics,Apple,744,1302,27-09-2020
1317,Product_1317,Fashion,Nike,9070,10438,08-07-2023
1318,Product_1318,Electronics,OnePlus,607,1678,15-01-2023
1319,Product_1319,Home,Ikea,6929,8269,10-09-2022
1320,Product_1320,Beauty,Maybelline,10372,13289,07-09-2022
1321,Product_1321,Fashion,Adidas,2130,6782,18-11-2023
1322,Product_1322,Home,Whirlpool,4332,4705,01-04-2020
1323,Product_1323,Electronics,HP,10023,11063,13-11-2022
1324,Product_1324,Beauty,Maybelline,339,2376,19-02-2020
1325,Product_1325,Fashion,Levis,12928,14335,24-12-2021
1326,Product_1326,Home,Philips,12907,14027,04-10-2022
1327,Product_1327,Fashion,Nike,7657,8690,31-07-2021
1328,Product_1328,Home,Ikea,11235,12404,08-01-2022
1329,Product_1329,Electronics,Apple,5251,6909,27-05-2022
1330,Product_1330,Home,Whirlpool,6242,9925,03-11-2020
1331,Product_1331,Home,Whirlpool,9704,12757,31-07-2020
1332,Product_1332,Home,LG,12395,14769,27-12-2023
1333,Product_1333,Electronics,OnePlus,371,1788,05-09-2023
1334,Product_1334,Fashion,Puma,5142,8541,03-07-2022
1335,Product_1335,Beauty,Lakme,4008,8941,25-05-2022
1336,Product_1336,Home,Philips,3263,6109,18-09-2020
1337,Product_1337,Fashion,Levis,11854,14669,09-10-2022
1338,Product_1338,Beauty,Nivea,13864,16795,10-10-2020
1339,Product_1339,Fashion,Levis,14018,18718,15-10-2022
1340,Product_1340,Beauty,Dove,17870,19955,26-02-2022
1341,Product_1341,Electronics,HP,14122,18638,29-03-2023
1342,Product_1342,Fashion,H&M,3159,5285,10-01-2022
1343,Product_1343,Electronics,Samsung,862,4030,17-02-2023
1344,Product_1344,Beauty,Maybelline,3909,4597,16-12-2021
1345,Product_1345,Home,Philips,9956,13927,22-10-2020
1346,Product_1346,Beauty,Maybelline,7205,9244,24-04-2020
1347,Product_1347,Fashion,Nike,4988,8280,23-02-2020
1348,Product_1348,Beauty,Loreal,2072,3140,19-09-2023
1349,Product_1349,Electronics,Dell,19761,21256,02-03-2020
1350,Product_1350,Fashion,Puma,4929,5776,16-05-2021
1351,Product_1351,Electronics,Apple,18950,22561,02-11-2020
1352,Product_1352,Fashion,Levis,4891,9411,01-12-2023
1353,Product_1353,Home,LG,13784,16747,28-06-2022
1354,Product_1354,Electronics,Sony,3945,5422,02-05-2020
1355,Product_1355,Electronics,HP,5987,10309,24-11-2020
1356,Product_1356,Electronics,Dell,14181,18102,08-02-2023
1357,Product_1357,Home,Whirlpool,16745,19452,23-12-2023
1358,Product_1358,Fashion,Levis,5438,7864,07-07-2020
1359,Product_1359,Beauty,Maybelline,7242,10722,21-06-2023
1360,Product_1360,Electronics,Samsung,13154,14858,19-02-2023
1361,Product_1361,Electronics,OnePlus,15649,19759,03-10-2021
1362,Product_1362,Beauty,Nivea,5700,6347,30-01-2022
1363,Product_1363,Beauty,Maybelline,9144,10232,01-08-2020
1364,Product_1364,Electronics,Sony,11292,11721,05-05-2021
1365,Product_1365,Home,Philips,18046,19118,13-05-2020
1366,Product_1366,Fashion,Zara,659,3391,19-01-2021
1367,Product_1367,Fashion,H&M,1360,3528,05-07-2021
1368,Product_1368,Electronics,HP,18807,19374,28-02-2023
1369,Product_1369,Beauty,Lakme,1874,4651,09-07-2020
1370,Product_1370,Home,Ikea,11986,14499,26-03-2022
1371,Product_1371,Fashion,Puma,13100,16215,22-09-2020
1372,Product_1372,Electronics,Sony,13645,17970,25-07-2020
1373,Product_1373,Fashion,Nike,19540,22870,03-09-2022
1374,Product_1374,Electronics,Sony,5582,7023,29-10-2023
1375,Product_1375,Beauty,Lakme,3356,5453,17-03-2021
1376,Product_1376,Fashion,H&M,5577,9886,23-11-2022
1377,Product_1377,Home,LG,4599,7576,18-08-2021
1378,Product_1378,Home,Whirlpool,14419,14946,30-12-2023
1379,Product_1379,Beauty,Maybelline,7142,7956,08-11-2020
1380,Product_1380,Beauty,Lakme,789,2157,25-09-2021
1381,Product_1381,Electronics,Dell,3383,7308,04-10-2021
1382,Product_1382,Fashion,Puma,5591,6349,27-07-2021
1383,Product_1383,Home,Prestige,3223,4005,01-01-2021
1384,Product_1384,Beauty,Loreal,15807,18104,24-06-2022
1385,Product_1385,Fashion,Nike,18936,23135,22-03-2020
1386,Product_1386,Home,Prestige,13437,16987,23-06-2023
1387,Product_1387,Fashion,Levis,12317,16715,03-07-2023
1388,Product_1388,Home,Prestige,3035,6619,02-11-2022
1389,Product_1389,Beauty,Loreal,1698,2365,16-05-2021
1390,Product_1390,Electronics,Samsung,3750,6331,08-02-2022
1391,Product_1391,Fashion,Zara,13383,14180,01-04-2021
1392,Product_1392,Beauty,Nivea,3363,6421,12-08-2022
1393,Product_1393,Beauty,Dove,15532,16625,24-06-2020
1394,Product_1394,Fashion,H&M,3850,7301,06-06-2022
1395,Product_1395,Fashion,Levis,11071,11799,11-10-2021
1396,Product_1396,Home,Whirlpool,16234,18175,09-12-2023
1397,Product_1397,Beauty,Lakme,9421,13344,19-03-2020
1398,Product_1398,Fashion,Levis,5068,7016,17-10-2021
1399,Product_1399,Electronics,HP,12761,13472,10-01-2022
1400,Product_1400,Beauty,Nivea,7293,7936,09-03-2021
1401,Product_1401,Electronics,OnePlus,14158,16568,31-05-2021
1402,Product_1402,Fashion,Nike,4944,5711,14-07-2021
1403,Product_1403,Beauty,Lakme,10075,13973,09-05-2022
1404,Product_1404,Fashion,H&M,8801,10508,20-04-2020
1405,Product_1405,Electronics,Dell,11507,14139,02-12-2020
1406,Product_1406,Fashion,Puma,14033,18178,31-08-2022
1407,Product_1407,Fashion,H&M,14612,17717,20-11-2023
